payment_id,order_id,payment_date,payment_method,amount,status
PAY0039046,ORD0039046,2024-06-27,Credit Card,3902.93,Paid
PAY0039047,ORD0039047,2025-06-13,Debit Card,5975.07,Pending
PAY0039048,ORD0039048,2024-02-13,Bank Transfer,3726.18,Pending
PAY0039049,ORD0039049,2026-03-10,PayPal,691.88,Paid
PAY0039050,ORD0039050,2025-02-07,PayPal,1037.92,Paid
PAY0039051,ORD0039051,2024-12-12,Bank Transfer,23517.17,Paid
PAY0039052,ORD0039052,2024-05-24,Debit Card,9319.45,Paid
PAY0039053,ORD0039053,2023-09-28,PayPal,8210.35,Paid
PAY0039054,ORD0039054,2024-02-01,Apple Pay,2402.01,Paid
PAY0039055,ORD0039055,2025-05-20,Bank Transfer,14294.6,Paid
PAY0039056,ORD0039056,2025-04-14,Apple Pay,1790.02,Pending
PAY0039057,ORD0039057,2024-12-24,PayPal,14231.220000000001,Paid
PAY0039058,ORD0039058,2026-01-10,Apple Pay,3366.7200000000003,Paid
PAY0039059,ORD0039059,2025-11-25,Debit Card,11629.119999999999,Paid
PAY0039060,ORD0039060,2025-01-29,Apple Pay,9405.5,Pending
PAY0039061,ORD0039061,2026-01-08,PayPal,7054.68,Paid
PAY0039062,ORD0039062,2025-11-13,Credit Card,1869.25,Paid
PAY0039063,ORD0039063,2023-08-20,Debit Card,10417.92,Pending
PAY0039064,ORD0039064,2026-06-04,PayPal,13705.099999999999,Paid
PAY0039065,ORD0039065,2024-06-15,PayPal,6393.1,Pending
PAY0039066,ORD0039066,2023-11-25,Debit Card,1518.98,Paid
PAY0039067,ORD0039067,2026-05-22,Bank Transfer,5208.42,Pending
PAY0039068,ORD0039068,2025-10-10,Bank Transfer,3703.68,Pending
PAY0039069,ORD0039069,2025-05-28,Debit Card,426.38,Paid
PAY0039070,ORD0039070,2024-01-15,PayPal,5665.68,Pending
PAY0039071,ORD0039071,2025-05-19,Bank Transfer,3015.65,Paid
PAY0039072,ORD0039072,2026-01-14,Apple Pay,23200.57,Paid
PAY0039073,ORD0039073,2024-03-01,Bank Transfer,20354.73,Pending
PAY0039074,ORD0039074,2024-08-01,PayPal,14412.96,Paid
PAY0039075,ORD0039075,2025-06-27,PayPal,6617.94,Pending
PAY0039076,ORD0039076,2024-08-22,PayPal,426.40999999999997,Paid
PAY0039077,ORD0039077,2026-02-12,Debit Card,7180.689999999999,Paid
PAY0039078,ORD0039078,2024-06-28,Credit Card,5862.35,Paid
PAY0039079,ORD0039079,2025-09-21,Apple Pay,18604.72,Paid
PAY0039080,ORD0039080,2025-09-12,Apple Pay,5164.37,Pending
PAY0039081,ORD0039081,2023-12-16,Apple Pay,4045.62,Paid
PAY0039082,ORD0039082,2025-07-04,Apple Pay,13219.58,Paid
PAY0039083,ORD0039083,2024-03-11,Debit Card,6581.64,Paid
PAY0039084,ORD0039084,2023-09-04,PayPal,8639.06,Paid
PAY0039085,ORD0039085,2023-09-20,PayPal,1865.96,Paid
PAY0039086,ORD0039086,2025-10-25,Bank Transfer,15337.81,Pending
PAY0039087,ORD0039087,2025-05-10,Apple Pay,4661.03,Paid
PAY0039088,ORD0039088,2023-11-29,Debit Card,13191.39,Paid
PAY0039089,ORD0039089,2023-08-25,Bank Transfer,13602.99,Paid
PAY0039090,ORD0039090,2024-08-13,PayPal,8701.66,Pending
PAY0039091,ORD0039091,2025-04-10,Apple Pay,11160.69,Pending
PAY0039092,ORD0039092,2025-12-02,Credit Card,1258.74,Paid
PAY0039093,ORD0039093,2024-04-10,Credit Card,7387.22,Pending
PAY0039094,ORD0039094,2025-04-26,PayPal,12390.4,Paid
PAY0039095,ORD0039095,2025-09-07,Credit Card,12555.32,Paid
PAY0039096,ORD0039096,2024-07-04,PayPal,10187.25,Paid
PAY0039097,ORD0039097,2026-01-26,Bank Transfer,8031.13,Paid
PAY0039098,ORD0039098,2024-11-20,PayPal,14347.6,Paid
PAY0039099,ORD0039099,2023-11-11,PayPal,4163.48,Paid
PAY0039100,ORD0039100,2025-05-08,Apple Pay,11824.46,Paid
PAY0039101,ORD0039101,2025-06-26,Apple Pay,23146.059999999998,Paid
PAY0039102,ORD0039102,2023-11-30,Debit Card,15458.68,Paid
PAY0039103,ORD0039103,2025-09-22,Apple Pay,14344.87,Paid
PAY0039104,ORD0039104,2024-03-27,Credit Card,16926.68,Paid
PAY0039105,ORD0039105,2024-12-02,Apple Pay,6170.610000000001,Paid
PAY0039106,ORD0039106,2025-11-28,Debit Card,3141.16,Paid
PAY0039107,ORD0039107,2024-11-26,Bank Transfer,9154.64,Pending
PAY0039108,ORD0039108,2025-09-05,Credit Card,14608.94,Paid
PAY0039109,ORD0039109,2024-11-25,Debit Card,2121.5,Paid
PAY0039110,ORD0039110,2024-10-16,Credit Card,21727.940000000002,Paid
PAY0039111,ORD0039111,2024-12-20,PayPal,9968.539999999999,Paid
PAY0039112,ORD0039112,2026-01-18,PayPal,15842.39,Pending
PAY0039113,ORD0039113,2024-12-28,Apple Pay,7702.91,Pending
PAY0039114,ORD0039114,2026-03-23,PayPal,4475.02,Paid
PAY0039115,ORD0039115,2023-08-05,Apple Pay,1850.24,Pending
PAY0039116,ORD0039116,2023-12-31,Bank Transfer,8607.66,Pending
PAY0039117,ORD0039117,2025-05-22,Apple Pay,6838.55,Paid
PAY0039118,ORD0039118,2024-07-10,Apple Pay,8417.08,Paid
PAY0039119,ORD0039119,2026-05-13,Debit Card,11175.13,Paid
PAY0039120,ORD0039120,2026-01-31,Apple Pay,23766.59,Pending
PAY0039121,ORD0039121,2024-08-10,Debit Card,8400.52,Pending
PAY0039122,ORD0039122,2026-03-23,Apple Pay,4226.42,Paid
PAY0039123,ORD0039123,2023-08-26,Credit Card,20803.6,Paid
PAY0039124,ORD0039124,2026-05-03,PayPal,8471.31,Pending
PAY0039125,ORD0039125,2024-05-19,PayPal,4441.87,Paid
PAY0039126,ORD0039126,2025-04-05,Apple Pay,2215.76,Paid
PAY0039127,ORD0039127,2024-02-12,PayPal,10182.12,Paid
PAY0039128,ORD0039128,2024-07-11,Debit Card,1415.0,Paid
PAY0039129,ORD0039129,2024-08-07,Bank Transfer,4506.32,Paid
PAY0039130,ORD0039130,2023-12-17,PayPal,20614.33,Paid
PAY0039131,ORD0039131,2025-12-07,PayPal,4544.91,Paid
PAY0039132,ORD0039132,2025-05-02,Apple Pay,17237.92,Paid
PAY0039133,ORD0039133,2024-04-30,PayPal,14173.720000000001,Paid
PAY0039134,ORD0039134,2025-08-08,Credit Card,4380.18,Paid
PAY0039135,ORD0039135,2024-04-29,Bank Transfer,4623.16,Pending
PAY0039136,ORD0039136,2024-11-03,Apple Pay,20506.53,Paid
PAY0039137,ORD0039137,2023-07-17,PayPal,766.56,Paid
PAY0039138,ORD0039138,2024-06-04,PayPal,15516.079999999998,Paid
PAY0039139,ORD0039139,2025-10-23,PayPal,2694.0699999999997,Pending
PAY0039140,ORD0039140,2026-04-17,PayPal,5540.67,Pending
PAY0039141,ORD0039141,2024-06-22,Bank Transfer,14136.04,Paid
PAY0039142,ORD0039142,2023-09-06,Debit Card,9370.29,Paid
PAY0039143,ORD0039143,2026-01-06,Credit Card,3993.54,Paid
PAY0039144,ORD0039144,2023-06-17,Credit Card,12552.27,Paid
PAY0039145,ORD0039145,2025-12-04,PayPal,13147.02,Pending
PAY0039146,ORD0039146,2024-09-05,Bank Transfer,8731.41,Paid
PAY0039147,ORD0039147,2024-02-16,PayPal,3274.2300000000005,Paid
PAY0039148,ORD0039148,2024-10-27,PayPal,7703.389999999999,Paid
PAY0039149,ORD0039149,2023-08-12,PayPal,5085.4,Paid
PAY0039150,ORD0039150,2025-03-18,Apple Pay,15403.210000000001,Paid
PAY0039151,ORD0039151,2026-01-02,PayPal,3544.41,Paid
PAY0039152,ORD0039152,2024-03-30,Bank Transfer,9112.74,Paid
PAY0039153,ORD0039153,2024-12-16,Bank Transfer,3147.18,Paid
PAY0039154,ORD0039154,2025-07-08,Bank Transfer,11702.779999999999,Paid
PAY0039155,ORD0039155,2025-01-05,PayPal,16122.48,Pending
PAY0039156,ORD0039156,2024-07-18,Apple Pay,4304.16,Pending
PAY0039157,ORD0039157,2024-02-01,PayPal,4839.0,Paid
PAY0039158,ORD0039158,2024-11-14,Credit Card,6866.629999999999,Paid
PAY0039159,ORD0039159,2025-11-19,Bank Transfer,10473.960000000001,Paid
PAY0039160,ORD0039160,2023-08-18,Debit Card,9902.89,Paid
PAY0039161,ORD0039161,2025-11-21,Bank Transfer,268.48,Paid
PAY0039162,ORD0039162,2024-03-07,PayPal,8475.02,Pending
PAY0039163,ORD0039163,2024-05-15,Credit Card,7182.179999999999,Paid
PAY0039164,ORD0039164,2024-01-27,Debit Card,14480.01,Paid
PAY0039165,ORD0039165,2024-03-08,Debit Card,9864.68,Paid
PAY0039166,ORD0039166,2025-11-09,Bank Transfer,10067.779999999999,Paid
PAY0039167,ORD0039167,2024-10-18,PayPal,5146.139999999999,Paid
PAY0039168,ORD0039168,2024-07-30,PayPal,9818.61,Pending
PAY0039169,ORD0039169,2024-12-05,Bank Transfer,9755.75,Pending
PAY0039170,ORD0039170,2023-07-04,Apple Pay,15533.48,Paid
PAY0039171,ORD0039171,2023-11-03,Apple Pay,6748.69,Paid
PAY0039172,ORD0039172,2026-02-08,Bank Transfer,19092.6,Paid
PAY0039173,ORD0039173,2025-12-05,Bank Transfer,8180.28,Paid
PAY0039174,ORD0039174,2023-08-26,Debit Card,6993.56,Paid
PAY0039175,ORD0039175,2025-06-27,PayPal,11665.279999999999,Paid
PAY0039176,ORD0039176,2025-08-25,Debit Card,7983.530000000001,Paid
PAY0039177,ORD0039177,2026-06-06,PayPal,7301.8,Paid
PAY0039178,ORD0039178,2023-07-26,Apple Pay,7317.14,Paid
PAY0039179,ORD0039179,2023-08-20,Bank Transfer,7261.16,Paid
PAY0039180,ORD0039180,2024-08-14,Apple Pay,11097.26,Pending
PAY0039181,ORD0039181,2024-05-28,PayPal,22042.640000000003,Paid
PAY0039182,ORD0039182,2023-11-17,PayPal,19313.940000000002,Paid
PAY0039183,ORD0039183,2025-04-09,PayPal,4261.76,Paid
PAY0039184,ORD0039184,2026-02-28,Debit Card,4606.96,Paid
PAY0039185,ORD0039185,2024-11-28,PayPal,2273.33,Paid
PAY0039186,ORD0039186,2025-04-21,Credit Card,8700.1,Paid
PAY0039187,ORD0039187,2023-10-01,PayPal,25022.54,Paid
PAY0039188,ORD0039188,2024-09-05,PayPal,13235.4,Paid
PAY0039189,ORD0039189,2023-12-23,Credit Card,2695.22,Paid
PAY0039190,ORD0039190,2025-05-24,Bank Transfer,3032.06,Paid
PAY0039191,ORD0039191,2025-06-15,Bank Transfer,13649.58,Paid
PAY0039192,ORD0039192,2025-11-05,Bank Transfer,6310.099999999999,Paid
PAY0039193,ORD0039193,2023-08-17,Bank Transfer,8662.95,Pending
PAY0039194,ORD0039194,2024-06-09,Debit Card,6302.66,Paid
PAY0039195,ORD0039195,2024-08-07,Apple Pay,203.35,Paid
PAY0039196,ORD0039196,2023-10-07,Debit Card,7660.24,Pending
PAY0039197,ORD0039197,2025-06-18,Debit Card,19259.2,Pending
PAY0039198,ORD0039198,2026-05-26,Bank Transfer,5071.51,Paid
PAY0039199,ORD0039199,2025-11-06,PayPal,12073.14,Pending
PAY0039200,ORD0039200,2026-02-12,Bank Transfer,16041.76,Paid
PAY0039201,ORD0039201,2025-07-25,Apple Pay,17298.58,Pending
PAY0039202,ORD0039202,2024-12-30,Bank Transfer,18722.13,Paid
PAY0039203,ORD0039203,2025-10-05,Bank Transfer,14908.65,Pending
PAY0039204,ORD0039204,2023-12-10,Debit Card,14312.240000000002,Paid
PAY0039205,ORD0039205,2024-09-21,Credit Card,25582.39,Paid
PAY0039206,ORD0039206,2026-02-11,PayPal,2495.21,Paid
PAY0039207,ORD0039207,2025-09-28,Debit Card,4362.52,Paid
PAY0039208,ORD0039208,2025-07-15,Apple Pay,12794.43,Paid
PAY0039209,ORD0039209,2024-06-25,PayPal,19142.71,Paid
PAY0039210,ORD0039210,2025-02-23,Credit Card,15053.58,Pending
PAY0039211,ORD0039211,2025-08-03,Credit Card,13137.87,Paid
PAY0039212,ORD0039212,2025-10-19,Apple Pay,9350.630000000001,Pending
PAY0039213,ORD0039213,2025-11-18,PayPal,4932.3,Paid
PAY0039214,ORD0039214,2025-11-27,Debit Card,14722.039999999999,Paid
PAY0039215,ORD0039215,2025-04-18,PayPal,6017.24,Paid
PAY0039216,ORD0039216,2024-03-31,Bank Transfer,11079.65,Paid
PAY0039217,ORD0039217,2025-01-26,PayPal,6094.83,Pending
PAY0039218,ORD0039218,2025-12-20,Debit Card,7286.12,Pending
PAY0039219,ORD0039219,2025-05-13,Bank Transfer,6187.35,Paid
PAY0039220,ORD0039220,2026-03-06,Credit Card,11534.05,Paid
PAY0039221,ORD0039221,2023-10-23,Apple Pay,9501.76,Pending
PAY0039222,ORD0039222,2023-11-30,PayPal,2341.16,Paid
PAY0039223,ORD0039223,2023-09-17,Apple Pay,8323.36,Pending
PAY0039224,ORD0039224,2023-07-10,Debit Card,6996.2,Pending
PAY0039225,ORD0039225,2025-05-19,Credit Card,16132.98,Paid
PAY0039226,ORD0039226,2024-06-28,Apple Pay,5843.22,Pending
PAY0039227,ORD0039227,2024-08-06,Credit Card,2381.64,Paid
PAY0039228,ORD0039228,2024-05-24,Bank Transfer,7338.83,Paid
PAY0039229,ORD0039229,2025-04-01,Bank Transfer,13944.5,Paid
PAY0039230,ORD0039230,2024-03-09,Debit Card,154.8,Pending
PAY0039231,ORD0039231,2024-06-01,Apple Pay,11192.42,Paid
PAY0039232,ORD0039232,2024-10-25,PayPal,12089.720000000001,Paid
PAY0039233,ORD0039233,2023-07-14,PayPal,10092.75,Pending
PAY0039234,ORD0039234,2024-03-22,Credit Card,11418.560000000001,Paid
PAY0039235,ORD0039235,2025-12-07,Debit Card,2482.09,Paid
PAY0039236,ORD0039236,2025-07-24,Bank Transfer,5275.4400000000005,Paid
PAY0039237,ORD0039237,2025-09-28,Debit Card,2482.09,Paid
PAY0039238,ORD0039238,2024-11-25,Debit Card,10456.81,Paid
PAY0039239,ORD0039239,2025-07-12,Credit Card,5825.04,Pending
PAY0039240,ORD0039240,2026-02-28,PayPal,7506.279999999999,Paid
PAY0039241,ORD0039241,2025-12-09,Debit Card,10231.69,Pending
PAY0039242,ORD0039242,2025-01-17,PayPal,6661.0199999999995,Paid
PAY0039243,ORD0039243,2024-09-15,Apple Pay,1690.96,Pending
PAY0039244,ORD0039244,2026-04-25,PayPal,9193.84,Paid
PAY0039245,ORD0039245,2024-09-29,PayPal,23219.64,Paid
PAY0039246,ORD0039246,2026-05-21,Debit Card,7420.8,Paid
PAY0039247,ORD0039247,2025-05-09,Credit Card,5287.49,Paid
PAY0039248,ORD0039248,2024-03-03,Bank Transfer,2649.36,Paid
PAY0039249,ORD0039249,2026-03-13,PayPal,3223.84,Paid
PAY0039250,ORD0039250,2025-07-16,Apple Pay,15525.009999999998,Paid
PAY0039251,ORD0039251,2026-04-14,PayPal,21040.010000000002,Paid
PAY0039252,ORD0039252,2023-09-03,Bank Transfer,3998.5,Paid
PAY0039253,ORD0039253,2025-08-28,Apple Pay,11043.91,Paid
PAY0039254,ORD0039254,2025-11-07,Bank Transfer,757.43,Paid
PAY0039255,ORD0039255,2026-03-31,Debit Card,8257.91,Paid
PAY0039256,ORD0039256,2025-09-25,Debit Card,13983.330000000002,Paid
PAY0039257,ORD0039257,2026-02-28,Apple Pay,6448.37,Paid
PAY0039258,ORD0039258,2024-11-11,Apple Pay,15224.33,Paid
PAY0039259,ORD0039259,2025-02-04,Apple Pay,10437.210000000001,Paid
PAY0039260,ORD0039260,2025-07-26,Apple Pay,18797.84,Paid
PAY0039261,ORD0039261,2024-12-11,Apple Pay,4993.8,Paid
PAY0039262,ORD0039262,2025-03-21,PayPal,7615.68,Paid
PAY0039263,ORD0039263,2024-10-19,PayPal,5595.74,Paid
PAY0039264,ORD0039264,2025-04-03,Credit Card,3046.18,Paid
PAY0039265,ORD0039265,2024-07-02,Debit Card,2127.6,Paid
PAY0039266,ORD0039266,2025-12-08,Debit Card,11520.4,Paid
PAY0039267,ORD0039267,2023-12-25,Bank Transfer,8066.34,Paid
PAY0039268,ORD0039268,2025-05-18,Bank Transfer,16629.69,Paid
PAY0039269,ORD0039269,2023-08-11,Credit Card,17072.620000000003,Paid
PAY0039270,ORD0039270,2025-11-25,Credit Card,19709.97,Pending
PAY0039271,ORD0039271,2026-04-12,Apple Pay,12095.76,Paid
PAY0039272,ORD0039272,2026-01-27,Credit Card,5278.799999999999,Paid
PAY0039273,ORD0039273,2025-05-21,Apple Pay,9405.199999999999,Paid
PAY0039274,ORD0039274,2024-10-17,Apple Pay,19849.04,Pending
PAY0039275,ORD0039275,2024-10-10,Debit Card,7281.2300000000005,Paid
PAY0039276,ORD0039276,2023-08-12,Debit Card,656.31,Paid
PAY0039277,ORD0039277,2023-08-19,Apple Pay,3215.37,Paid
PAY0039278,ORD0039278,2024-03-12,PayPal,8000.6900000000005,Paid
PAY0039279,ORD0039279,2024-06-23,Apple Pay,2243.12,Paid
PAY0039280,ORD0039280,2025-01-03,PayPal,5937.12,Paid
PAY0039281,ORD0039281,2026-04-11,Debit Card,7576.990000000001,Paid
PAY0039282,ORD0039282,2024-11-22,Bank Transfer,10493.22,Paid
PAY0039283,ORD0039283,2025-02-15,Apple Pay,11609.9,Pending
PAY0039284,ORD0039284,2026-04-03,PayPal,19068.89,Paid
PAY0039285,ORD0039285,2026-03-22,Apple Pay,8884.509999999998,Paid
PAY0039286,ORD0039286,2026-01-01,Debit Card,2358.0299999999997,Paid
PAY0039287,ORD0039287,2024-02-11,Apple Pay,3718.12,Paid
PAY0039288,ORD0039288,2025-07-03,PayPal,3705.21,Paid
PAY0039289,ORD0039289,2026-01-11,PayPal,2179.54,Paid
PAY0039290,ORD0039290,2026-06-03,PayPal,11121.349999999999,Paid
PAY0039291,ORD0039291,2025-10-07,Apple Pay,10677.539999999999,Paid
PAY0039292,ORD0039292,2026-05-24,Credit Card,6825.32,Paid
PAY0039293,ORD0039293,2025-12-04,Bank Transfer,11677.66,Pending
PAY0039294,ORD0039294,2026-04-22,Debit Card,376.38,Paid
PAY0039295,ORD0039295,2024-08-28,Bank Transfer,11907.22,Paid
PAY0039296,ORD0039296,2025-01-13,Apple Pay,7186.94,Paid
PAY0039297,ORD0039297,2025-04-19,Bank Transfer,11667.01,Paid
PAY0039298,ORD0039298,2025-08-12,Bank Transfer,8939.52,Paid
PAY0039299,ORD0039299,2026-01-30,Debit Card,9862.880000000001,Paid
PAY0039300,ORD0039300,2026-01-03,Apple Pay,4549.71,Paid
PAY0039301,ORD0039301,2025-07-05,PayPal,18965.100000000002,Pending
PAY0039302,ORD0039302,2025-09-25,Credit Card,2332.94,Paid
PAY0039303,ORD0039303,2024-12-27,Bank Transfer,1842.75,Paid
PAY0039304,ORD0039304,2024-09-09,Credit Card,4496.82,Paid
PAY0039305,ORD0039305,2025-05-30,PayPal,6702.12,Paid
PAY0039306,ORD0039306,2026-02-26,Apple Pay,5301.17,Paid
PAY0039307,ORD0039307,2026-04-06,Credit Card,11477.81,Paid
PAY0039308,ORD0039308,2024-03-01,Debit Card,11365.31,Pending
PAY0039309,ORD0039309,2025-06-12,Apple Pay,7586.2,Paid
PAY0039310,ORD0039310,2025-10-24,Credit Card,2742.75,Pending
PAY0039311,ORD0039311,2025-11-27,Apple Pay,9797.57,Paid
PAY0039312,ORD0039312,2025-11-09,Debit Card,13175.44,Pending
PAY0039313,ORD0039313,2024-12-03,Apple Pay,5736.54,Paid
PAY0039314,ORD0039314,2024-08-16,Bank Transfer,5555.28,Paid
PAY0039315,ORD0039315,2024-03-30,Debit Card,17953.56,Paid
PAY0039316,ORD0039316,2023-09-11,PayPal,4675.83,Paid
PAY0039317,ORD0039317,2026-01-09,Credit Card,9199.65,Paid
PAY0039318,ORD0039318,2024-06-26,Debit Card,699.14,Pending
PAY0039319,ORD0039319,2023-09-08,PayPal,10517.55,Paid
PAY0039320,ORD0039320,2025-02-20,Credit Card,13290.33,Paid
PAY0039321,ORD0039321,2024-01-21,Credit Card,2510.56,Paid
PAY0039322,ORD0039322,2023-08-18,Apple Pay,16022.330000000002,Paid
PAY0039323,ORD0039323,2023-07-07,PayPal,10655.92,Paid
PAY0039324,ORD0039324,2026-06-03,Credit Card,13856.220000000001,Paid
PAY0039325,ORD0039325,2023-10-15,Credit Card,11572.46,Paid
PAY0039326,ORD0039326,2025-08-09,Credit Card,6490.09,Paid
PAY0039327,ORD0039327,2026-01-30,Bank Transfer,3950.7599999999998,Paid
PAY0039328,ORD0039328,2025-06-25,Debit Card,3250.2000000000003,Paid
PAY0039329,ORD0039329,2023-09-20,Credit Card,23106.64,Paid
PAY0039330,ORD0039330,2025-03-31,PayPal,882.6299999999999,Pending
PAY0039331,ORD0039331,2025-09-13,Credit Card,2947.13,Paid
PAY0039332,ORD0039332,2026-04-17,PayPal,4401.02,Paid
PAY0039333,ORD0039333,2025-03-02,PayPal,2094.16,Pending
PAY0039334,ORD0039334,2025-07-19,Debit Card,13097.220000000001,Paid
PAY0039335,ORD0039335,2023-07-03,Bank Transfer,8157.77,Paid
PAY0039336,ORD0039336,2024-10-02,Credit Card,11689.759999999998,Pending
PAY0039337,ORD0039337,2025-07-02,PayPal,12437.15,Paid
PAY0039338,ORD0039338,2024-06-18,Bank Transfer,5157.5199999999995,Paid
PAY0039339,ORD0039339,2025-03-19,Debit Card,225.4,Paid
PAY0039340,ORD0039340,2025-05-24,Bank Transfer,5869.42,Paid
PAY0039341,ORD0039341,2024-08-21,Apple Pay,18499.88,Pending
PAY0039342,ORD0039342,2025-09-29,Credit Card,8255.349999999999,Paid
PAY0039343,ORD0039343,2024-04-09,Credit Card,15222.42,Paid
PAY0039344,ORD0039344,2024-07-26,Bank Transfer,10796.43,Pending
PAY0039345,ORD0039345,2024-04-24,PayPal,3898.84,Pending
PAY0039346,ORD0039346,2024-07-27,PayPal,10042.11,Paid
PAY0039347,ORD0039347,2025-12-02,Bank Transfer,4440.139999999999,Paid
PAY0039348,ORD0039348,2024-09-20,Credit Card,5101.35,Paid
PAY0039349,ORD0039349,2024-09-06,PayPal,15150.05,Pending
PAY0039350,ORD0039350,2025-12-06,Credit Card,11343.119999999999,Pending
PAY0039351,ORD0039351,2023-08-11,Debit Card,8399.92,Paid
PAY0039352,ORD0039352,2025-07-16,PayPal,11289.32,Paid
PAY0039353,ORD0039353,2024-05-31,Debit Card,9116.61,Paid
PAY0039354,ORD0039354,2023-09-04,PayPal,20500.88,Pending
PAY0039355,ORD0039355,2024-09-21,Bank Transfer,4664.62,Pending
PAY0039356,ORD0039356,2026-05-19,Apple Pay,8220.220000000001,Pending
PAY0039357,ORD0039357,2024-04-05,Apple Pay,8900.86,Paid
PAY0039358,ORD0039358,2023-12-16,Bank Transfer,724.1899999999999,Paid
PAY0039359,ORD0039359,2023-09-18,Bank Transfer,6955.110000000001,Pending
PAY0039360,ORD0039360,2025-02-07,Credit Card,15311.08,Paid
PAY0039361,ORD0039361,2025-03-05,Bank Transfer,13043.59,Paid
PAY0039362,ORD0039362,2025-11-01,Apple Pay,1298.79,Pending
PAY0039363,ORD0039363,2025-04-27,Apple Pay,15099.2,Pending
PAY0039364,ORD0039364,2026-03-11,PayPal,10458.03,Paid
PAY0039365,ORD0039365,2024-06-13,Credit Card,16359.0,Pending
PAY0039366,ORD0039366,2023-06-22,Credit Card,166.04,Paid
PAY0039367,ORD0039367,2025-03-23,Apple Pay,7264.95,Paid
PAY0039368,ORD0039368,2024-03-11,Apple Pay,3574.86,Pending
PAY0039369,ORD0039369,2024-11-06,PayPal,950.04,Paid
PAY0039370,ORD0039370,2026-01-09,Credit Card,1633.49,Paid
PAY0039371,ORD0039371,2025-07-12,Debit Card,1776.23,Paid
PAY0039372,ORD0039372,2025-05-04,Credit Card,17241.11,Pending
PAY0039373,ORD0039373,2024-07-31,Apple Pay,11278.54,Pending
PAY0039374,ORD0039374,2024-07-17,Debit Card,13088.84,Paid
PAY0039375,ORD0039375,2026-01-30,Credit Card,15362.38,Paid
PAY0039376,ORD0039376,2023-12-13,Apple Pay,6735.84,Paid
PAY0039377,ORD0039377,2024-10-31,Debit Card,6718.219999999999,Paid
PAY0039378,ORD0039378,2025-06-10,Credit Card,18256.75,Paid
PAY0039379,ORD0039379,2025-04-05,PayPal,6028.46,Paid
PAY0039380,ORD0039380,2026-01-10,Bank Transfer,31240.199999999997,Paid
PAY0039381,ORD0039381,2023-09-11,PayPal,1185.52,Pending
PAY0039382,ORD0039382,2025-03-26,Credit Card,12861.36,Pending
PAY0039383,ORD0039383,2024-12-28,Debit Card,13359.560000000001,Pending
PAY0039384,ORD0039384,2023-07-20,Bank Transfer,13714.539999999999,Paid
PAY0039385,ORD0039385,2025-07-03,Debit Card,12887.45,Pending
PAY0039386,ORD0039386,2025-04-18,Credit Card,7595.05,Pending
PAY0039387,ORD0039387,2023-12-04,Bank Transfer,17172.67,Pending
PAY0039388,ORD0039388,2024-10-11,PayPal,25023.8,Paid
PAY0039389,ORD0039389,2024-08-08,Credit Card,15553.6,Paid
PAY0039390,ORD0039390,2023-12-14,Debit Card,14036.169999999998,Pending
PAY0039391,ORD0039391,2024-04-26,Apple Pay,15378.579999999998,Paid
PAY0039392,ORD0039392,2023-08-26,Bank Transfer,920.71,Paid
PAY0039393,ORD0039393,2026-04-06,Bank Transfer,3980.71,Paid
PAY0039394,ORD0039394,2023-10-26,Credit Card,9816.8,Paid
PAY0039395,ORD0039395,2025-03-15,Bank Transfer,6819.63,Paid
PAY0039396,ORD0039396,2026-01-13,Credit Card,6134.74,Paid
PAY0039397,ORD0039397,2023-10-14,Debit Card,9737.71,Paid
PAY0039398,ORD0039398,2026-01-17,Debit Card,10581.43,Paid
PAY0039399,ORD0039399,2024-08-30,Apple Pay,9352.68,Paid
PAY0039400,ORD0039400,2026-05-04,Bank Transfer,2238.24,Pending
PAY0039401,ORD0039401,2024-09-03,Apple Pay,11877.76,Paid
PAY0039402,ORD0039402,2026-03-30,PayPal,5783.04,Pending
PAY0039403,ORD0039403,2026-01-21,Bank Transfer,12236.47,Paid
PAY0039404,ORD0039404,2023-11-08,Bank Transfer,21431.58,Paid
PAY0039405,ORD0039405,2024-10-26,Apple Pay,1867.29,Paid
PAY0039406,ORD0039406,2025-12-17,Bank Transfer,6754.62,Paid
PAY0039407,ORD0039407,2025-05-01,Debit Card,7650.080000000001,Paid
PAY0039408,ORD0039408,2024-02-20,PayPal,7679.48,Pending
PAY0039409,ORD0039409,2024-09-07,Credit Card,7625.95,Paid
PAY0039410,ORD0039410,2025-02-15,Credit Card,8473.41,Paid
PAY0039411,ORD0039411,2025-01-05,PayPal,9993.27,Paid
PAY0039412,ORD0039412,2026-02-28,Credit Card,6115.92,Paid
PAY0039413,ORD0039413,2026-05-22,PayPal,3029.94,Paid
PAY0039414,ORD0039414,2025-11-18,Credit Card,2115.8,Paid
PAY0039415,ORD0039415,2025-08-04,PayPal,2652.74,Paid
PAY0039416,ORD0039416,2025-02-27,PayPal,11969.29,Paid
PAY0039417,ORD0039417,2023-08-17,Apple Pay,19495.68,Pending
PAY0039418,ORD0039418,2024-05-20,Credit Card,4665.88,Paid
PAY0039419,ORD0039419,2023-12-14,PayPal,3285.88,Paid
PAY0039420,ORD0039420,2024-05-27,Debit Card,3174.52,Paid
PAY0039421,ORD0039421,2025-03-09,Bank Transfer,6669.219999999999,Paid
PAY0039422,ORD0039422,2025-07-26,Apple Pay,22398.38,Pending
PAY0039423,ORD0039423,2024-09-24,Apple Pay,2174.68,Paid
