shipment_id,order_id,carrier,tracking_number,ship_date,status
SHP0048550,ORD0048550,FedEx,DvP99948641,2023-06-18,Pending
SHP0048551,ORD0048551,FedEx,Njj33213519,2024-06-09,Pending
SHP0048552,ORD0048552,UPS,CDW52200379,2026-04-29,In Transit
SHP0048553,ORD0048553,UPS,vHF99843535,2025-10-08,Pending
SHP0048554,ORD0048554,UPS,IIg17774596,2025-03-05,Delivered
SHP0048555,ORD0048555,USPS,Ahd00918929,2026-01-14,Delivered
SHP0048556,ORD0048556,UPS,TIV12802845,2024-07-09,In Transit
SHP0048557,ORD0048557,UPS,xDq04622849,2024-04-26,In Transit
SHP0048558,ORD0048558,UPS,KOs18280825,2024-09-24,Pending
SHP0048559,ORD0048559,DHL,toP00564173,2024-01-05,Pending
SHP0048560,ORD0048560,USPS,BWn95758414,2025-07-19,Pending
SHP0048561,ORD0048561,USPS,aix30148731,2024-06-09,Pending
SHP0048562,ORD0048562,USPS,wNm00829884,2023-06-17,Delivered
SHP0048563,ORD0048563,UPS,yMo44424815,2023-07-11,In Transit
SHP0048564,ORD0048564,DHL,Hxg16483297,2026-04-05,Delivered
SHP0048565,ORD0048565,FedEx,tHS97559749,2024-07-17,Delivered
SHP0048566,ORD0048566,UPS,QFi15643697,2026-01-15,Pending
SHP0048567,ORD0048567,UPS,Hff42744036,2025-06-03,Delivered
SHP0048568,ORD0048568,UPS,sjF16276509,2023-10-20,Delivered
SHP0048569,ORD0048569,DHL,VZs48403297,2024-01-21,Delivered
SHP0048570,ORD0048570,UPS,eZp96590262,2025-06-08,Pending
SHP0048571,ORD0048571,FedEx,zHj41912656,2024-03-13,In Transit
SHP0048572,ORD0048572,UPS,YQe43454549,2023-09-13,Delivered
SHP0048573,ORD0048573,USPS,PJf79608522,2025-10-29,In Transit
SHP0048574,ORD0048574,USPS,Dny22552740,2024-08-03,Delivered
SHP0048575,ORD0048575,UPS,EyU47868100,2024-01-04,Delivered
SHP0048576,ORD0048576,FedEx,mdR75054768,2024-06-16,Delivered
SHP0048577,ORD0048577,UPS,oUW80901119,2025-07-02,Pending
SHP0048578,ORD0048578,DHL,hOI48909767,2025-09-16,Pending
SHP0048579,ORD0048579,FedEx,Skm97432537,2025-05-22,In Transit
SHP0048580,ORD0048580,FedEx,wIQ10845555,2024-05-08,In Transit
SHP0048581,ORD0048581,USPS,LxG56414929,2024-04-06,Delivered
SHP0048582,ORD0048582,FedEx,Cdr83389866,2025-12-25,Pending
SHP0048583,ORD0048583,USPS,OsB50326103,2024-06-01,Delivered
SHP0048584,ORD0048584,DHL,YSU00607719,2026-04-22,Delivered
SHP0048585,ORD0048585,DHL,hjw78299636,2026-03-12,Delivered
SHP0048586,ORD0048586,DHL,wnO37668645,2023-09-26,In Transit
SHP0048587,ORD0048587,FedEx,Mcm21711562,2023-06-22,Delivered
SHP0048588,ORD0048588,DHL,lHU21229049,2026-04-28,In Transit
SHP0048589,ORD0048589,UPS,srn71008689,2024-06-22,Delivered
SHP0048590,ORD0048590,DHL,TSl59423231,2026-01-08,In Transit
SHP0048591,ORD0048591,FedEx,quE08068931,2025-01-23,Delivered
SHP0048592,ORD0048592,UPS,wwM81758626,2023-06-12,Delivered
SHP0048593,ORD0048593,USPS,QXW17749214,2024-08-11,In Transit
SHP0048594,ORD0048594,USPS,pZj30423035,2024-02-16,Pending
SHP0048595,ORD0048595,FedEx,GKW06787085,2026-01-31,Delivered
SHP0048596,ORD0048596,FedEx,Tnl97106845,2026-02-15,Delivered
SHP0048597,ORD0048597,FedEx,oJs65204266,2024-08-02,In Transit
SHP0048598,ORD0048598,USPS,tda11933962,2024-06-08,Delivered
SHP0048599,ORD0048599,UPS,PUh75675504,2025-11-06,Delivered
SHP0048600,ORD0048600,USPS,GEp12376641,2024-08-02,Delivered
SHP0048601,ORD0048601,FedEx,hUL44997542,2025-08-01,Pending
SHP0048602,ORD0048602,UPS,WoV14586131,2024-09-10,Pending
SHP0048603,ORD0048603,DHL,bYV38020634,2024-08-31,Delivered
SHP0048604,ORD0048604,FedEx,ZlG45941630,2024-06-13,Pending
SHP0048605,ORD0048605,USPS,Kgw08466690,2026-04-14,Pending
SHP0048606,ORD0048606,UPS,QSA58561435,2026-02-15,Pending
SHP0048607,ORD0048607,USPS,Bjl19985204,2025-10-30,Delivered
SHP0048608,ORD0048608,FedEx,aso97478495,2025-12-26,Delivered
SHP0048609,ORD0048609,FedEx,pLX40004667,2023-07-06,Delivered
SHP0048610,ORD0048610,USPS,rAF54010478,2025-04-17,In Transit
SHP0048611,ORD0048611,FedEx,NcW94992514,2024-02-07,Delivered
SHP0048612,ORD0048612,DHL,HFn35367633,2025-01-23,Delivered
SHP0048613,ORD0048613,UPS,akz90533234,2025-12-02,Pending
SHP0048614,ORD0048614,DHL,FaW70813469,2025-01-18,Delivered
SHP0048615,ORD0048615,DHL,Zwh99981373,2026-02-15,Pending
SHP0048616,ORD0048616,USPS,hLh37196618,2024-01-02,Delivered
SHP0048617,ORD0048617,USPS,dKr89314495,2024-11-27,Delivered
SHP0048618,ORD0048618,DHL,FoJ23352112,2025-10-20,Pending
SHP0048619,ORD0048619,DHL,IZH41263391,2026-02-01,In Transit
SHP0048620,ORD0048620,FedEx,Ang21102607,2025-01-30,In Transit
SHP0048621,ORD0048621,UPS,awt12311891,2025-09-27,Delivered
SHP0048622,ORD0048622,UPS,NHy58489735,2026-04-26,Pending
SHP0048623,ORD0048623,DHL,qdd46061131,2023-07-27,Delivered
SHP0048624,ORD0048624,DHL,XSv77462927,2026-04-22,Delivered
SHP0048625,ORD0048625,UPS,kcU89657806,2026-05-23,Delivered
SHP0048626,ORD0048626,UPS,ulb53801573,2025-07-24,Delivered
SHP0048627,ORD0048627,USPS,Idm04859468,2023-10-04,Delivered
SHP0048628,ORD0048628,USPS,GOB94051321,2023-09-08,Delivered
SHP0048629,ORD0048629,FedEx,BlS70345036,2024-04-03,In Transit
SHP0048630,ORD0048630,DHL,HUZ85564393,2025-11-02,In Transit
SHP0048631,ORD0048631,DHL,ZXq86352789,2025-07-10,Delivered
SHP0048632,ORD0048632,USPS,UXR78725987,2024-04-22,Pending
SHP0048633,ORD0048633,UPS,AUa74253440,2023-12-17,In Transit
SHP0048634,ORD0048634,USPS,DcJ97423347,2024-10-19,In Transit
SHP0048635,ORD0048635,UPS,qJM71697776,2024-08-05,In Transit
SHP0048636,ORD0048636,USPS,dXR89014335,2026-02-15,Delivered
SHP0048637,ORD0048637,UPS,QvF15529231,2026-05-21,In Transit
SHP0048638,ORD0048638,USPS,UoO05893972,2024-05-04,In Transit
SHP0048639,ORD0048639,DHL,drm28020763,2025-04-15,In Transit
SHP0048640,ORD0048640,DHL,DGf36556828,2025-10-22,Delivered
SHP0048641,ORD0048641,FedEx,QGM93380067,2023-08-05,Delivered
SHP0048642,ORD0048642,USPS,dzg77525046,2025-05-05,Delivered
SHP0048643,ORD0048643,USPS,Jgq24585138,2024-04-11,Pending
SHP0048644,ORD0048644,FedEx,HxZ42462867,2024-08-09,In Transit
SHP0048645,ORD0048645,FedEx,EQV63652510,2024-02-20,Delivered
SHP0048646,ORD0048646,UPS,XQw99257559,2024-11-12,Pending
SHP0048647,ORD0048647,UPS,VyK78999595,2024-10-05,Pending
SHP0048648,ORD0048648,UPS,GYR69493485,2024-07-31,Delivered
SHP0048649,ORD0048649,DHL,xqs66553459,2023-08-05,In Transit
SHP0048650,ORD0048650,UPS,sPe24764691,2026-05-22,In Transit
SHP0048651,ORD0048651,USPS,Ibj83758985,2023-12-22,In Transit
SHP0048652,ORD0048652,UPS,VLT11135503,2025-12-15,Delivered
SHP0048653,ORD0048653,USPS,MXV19735977,2025-11-13,Delivered
SHP0048654,ORD0048654,USPS,CTX40304499,2025-12-18,Delivered
SHP0048655,ORD0048655,USPS,qvY24146002,2025-03-04,Delivered
SHP0048656,ORD0048656,FedEx,IXI15929559,2026-05-05,Delivered
SHP0048657,ORD0048657,USPS,ZoZ56798565,2025-02-25,In Transit
SHP0048658,ORD0048658,UPS,fCk68635880,2025-05-01,Delivered
SHP0048659,ORD0048659,DHL,bCu77491357,2024-12-07,Delivered
SHP0048660,ORD0048660,DHL,TaQ94030783,2024-10-02,In Transit
SHP0048661,ORD0048661,USPS,NKU40414803,2024-12-14,Delivered
SHP0048662,ORD0048662,FedEx,qUH20946524,2023-07-30,Pending
SHP0048663,ORD0048663,USPS,dmG48967466,2026-01-01,Delivered
SHP0048664,ORD0048664,DHL,StB82812525,2024-01-27,Pending
SHP0048665,ORD0048665,FedEx,jer54246382,2023-10-09,Pending
SHP0048666,ORD0048666,USPS,Oor47659319,2024-04-19,In Transit
SHP0048667,ORD0048667,FedEx,lhK65757243,2024-02-01,Delivered
SHP0048668,ORD0048668,UPS,JER22899127,2025-06-10,Pending
SHP0048669,ORD0048669,UPS,PEG09581806,2023-11-26,Pending
SHP0048670,ORD0048670,DHL,Qbx65102467,2024-06-04,Delivered
SHP0048671,ORD0048671,USPS,cIU55982525,2025-11-11,In Transit
SHP0048672,ORD0048672,USPS,Upl01459733,2024-03-15,Delivered
SHP0048673,ORD0048673,USPS,PaG39264003,2024-07-28,In Transit
SHP0048674,ORD0048674,FedEx,ytF01559612,2023-07-21,In Transit
SHP0048675,ORD0048675,UPS,IHW53256099,2023-06-28,Pending
SHP0048676,ORD0048676,FedEx,XJX91635697,2023-07-23,In Transit
SHP0048677,ORD0048677,USPS,RlE45865619,2025-10-17,Delivered
SHP0048678,ORD0048678,USPS,iwa55112001,2025-01-17,Delivered
SHP0048679,ORD0048679,UPS,SJD43945704,2023-10-27,Pending
SHP0048680,ORD0048680,UPS,RUn87171891,2025-02-26,Delivered
SHP0048681,ORD0048681,UPS,eUL25567351,2025-02-01,In Transit
SHP0048682,ORD0048682,USPS,KkS39058673,2024-06-06,In Transit
SHP0048683,ORD0048683,UPS,aQx82662477,2024-05-29,Pending
SHP0048684,ORD0048684,DHL,ngx91276997,2024-12-01,Delivered
SHP0048685,ORD0048685,UPS,MOY62257011,2023-07-22,Pending
SHP0048686,ORD0048686,USPS,hDs95676109,2025-11-15,Pending
SHP0048687,ORD0048687,USPS,RrX70183930,2026-04-30,Delivered
SHP0048688,ORD0048688,USPS,PAP65499106,2023-07-30,Pending
SHP0048689,ORD0048689,FedEx,JdG24694335,2024-08-10,Delivered
SHP0048690,ORD0048690,UPS,jeT36202756,2024-09-27,Delivered
SHP0048691,ORD0048691,UPS,LPX09601594,2024-08-18,Delivered
SHP0048692,ORD0048692,DHL,tyQ70350503,2025-01-20,Pending
SHP0048693,ORD0048693,UPS,Urx69170319,2026-05-24,Delivered
SHP0048694,ORD0048694,DHL,fya44136915,2025-07-20,Delivered
SHP0048695,ORD0048695,FedEx,KBz02999478,2025-05-31,Pending
SHP0048696,ORD0048696,FedEx,zAX10035559,2025-11-30,Delivered
SHP0048697,ORD0048697,DHL,ALO11431561,2024-06-26,Pending
SHP0048698,ORD0048698,UPS,FZb60096516,2024-08-21,Pending
SHP0048699,ORD0048699,FedEx,hac10565424,2024-05-29,In Transit
SHP0048700,ORD0048700,USPS,feF61413461,2023-12-09,Delivered
SHP0048701,ORD0048701,DHL,XwT61186760,2025-10-27,In Transit
SHP0048702,ORD0048702,FedEx,rhi03470480,2025-10-04,Delivered
SHP0048703,ORD0048703,DHL,Amb02008569,2024-05-22,Pending
SHP0048704,ORD0048704,UPS,AYX67983130,2023-12-26,Delivered
SHP0048705,ORD0048705,FedEx,SIl05269598,2026-03-07,Delivered
SHP0048706,ORD0048706,DHL,tGH22148693,2024-01-14,Delivered
SHP0048707,ORD0048707,FedEx,Xsa36953292,2023-11-21,Delivered
SHP0048708,ORD0048708,USPS,RvR32366331,2024-03-10,Pending
SHP0048709,ORD0048709,FedEx,dBS64067311,2024-01-28,Delivered
SHP0048710,ORD0048710,UPS,wTt14464398,2026-04-30,In Transit
SHP0048711,ORD0048711,FedEx,fCl52409559,2024-09-24,Delivered
SHP0048712,ORD0048712,FedEx,bmC70348539,2023-08-18,In Transit
SHP0048713,ORD0048713,FedEx,IIV94482015,2024-07-13,Delivered
SHP0048714,ORD0048714,USPS,cEN70155403,2023-12-11,Delivered
SHP0048715,ORD0048715,FedEx,BAT21019915,2023-07-19,Delivered
SHP0048716,ORD0048716,USPS,QQr64971321,2024-07-06,Delivered
SHP0048717,ORD0048717,USPS,uEw66277944,2026-06-17,Delivered
SHP0048718,ORD0048718,FedEx,Tnl30340288,2023-08-05,Delivered
SHP0048719,ORD0048719,DHL,Hha89111758,2025-04-24,Pending
SHP0048720,ORD0048720,UPS,sqN31369824,2025-06-05,Delivered
SHP0048721,ORD0048721,UPS,xMq21112723,2024-11-19,Delivered
SHP0048722,ORD0048722,FedEx,TKA40263272,2024-06-14,Pending
SHP0048723,ORD0048723,FedEx,KVP33301470,2025-10-28,Delivered
SHP0048724,ORD0048724,UPS,zIs70622433,2024-01-16,Pending
SHP0048725,ORD0048725,USPS,qij25134746,2024-04-14,In Transit
SHP0048726,ORD0048726,FedEx,ptV11204245,2024-01-13,In Transit
SHP0048727,ORD0048727,UPS,TCc78433765,2024-10-11,Pending
SHP0048728,ORD0048728,UPS,dAE88086492,2023-07-27,Delivered
SHP0048729,ORD0048729,FedEx,uQM28088158,2023-08-31,Delivered
SHP0048730,ORD0048730,DHL,Bzq57654044,2025-01-17,Pending
SHP0048731,ORD0048731,USPS,XYk41647936,2024-02-10,Pending
SHP0048732,ORD0048732,DHL,WUe27322236,2024-08-01,In Transit
SHP0048733,ORD0048733,UPS,atc38342323,2026-01-04,In Transit
SHP0048734,ORD0048734,UPS,qDH43964210,2024-12-14,Delivered
SHP0048735,ORD0048735,DHL,STJ13734843,2023-07-02,Pending
SHP0048736,ORD0048736,UPS,ote16578889,2024-02-26,Pending
SHP0048737,ORD0048737,UPS,yMk85260869,2023-09-11,In Transit
SHP0048738,ORD0048738,USPS,oVg88844498,2026-05-23,Pending
SHP0048739,ORD0048739,DHL,cGr26001152,2026-01-24,Pending
SHP0048740,ORD0048740,FedEx,sjd10259027,2023-09-16,In Transit
SHP0048741,ORD0048741,FedEx,vsI44280722,2024-08-17,Delivered
SHP0048742,ORD0048742,DHL,Lvy38420466,2025-06-25,Delivered
SHP0048743,ORD0048743,USPS,KAn07218383,2024-12-26,Delivered
SHP0048744,ORD0048744,UPS,nxS88763177,2025-11-07,In Transit
SHP0048745,ORD0048745,USPS,cod70643493,2025-12-07,Delivered
SHP0048746,ORD0048746,UPS,izR96170816,2025-10-25,Delivered
SHP0048747,ORD0048747,DHL,doN71913655,2025-11-27,Pending
SHP0048748,ORD0048748,USPS,tty27309175,2025-07-13,Delivered
SHP0048749,ORD0048749,DHL,YTK24606996,2024-10-23,In Transit
SHP0048750,ORD0048750,DHL,qmv56836401,2023-10-27,Pending
SHP0048751,ORD0048751,FedEx,vso90679861,2025-09-05,In Transit
SHP0048752,ORD0048752,FedEx,iTS23661309,2025-10-02,Delivered
SHP0048753,ORD0048753,UPS,hUV45284808,2024-06-01,Delivered
SHP0048754,ORD0048754,DHL,PPb34118376,2023-07-25,Delivered
SHP0048755,ORD0048755,FedEx,sIS83375339,2023-09-05,In Transit
SHP0048756,ORD0048756,UPS,srP97611065,2024-07-18,Delivered
SHP0048757,ORD0048757,DHL,MkT55064026,2025-11-16,Delivered
SHP0048758,ORD0048758,USPS,iWD60468860,2025-11-23,Delivered
SHP0048759,ORD0048759,FedEx,tRa23004340,2025-03-15,In Transit
SHP0048760,ORD0048760,UPS,KaZ02794618,2023-11-29,Delivered
SHP0048761,ORD0048761,DHL,zrr95533537,2024-10-05,Delivered
SHP0048762,ORD0048762,DHL,JlX20297571,2026-05-11,Delivered
SHP0048763,ORD0048763,FedEx,LeN76528312,2023-08-07,Delivered
SHP0048764,ORD0048764,DHL,Zoa34695364,2024-03-27,Pending
SHP0048765,ORD0048765,FedEx,FUR97980888,2024-08-27,Pending
SHP0048766,ORD0048766,UPS,nrv12998198,2024-03-04,Delivered
SHP0048767,ORD0048767,UPS,OuU06502696,2025-07-10,Pending
SHP0048768,ORD0048768,FedEx,Pgo35578551,2023-12-18,Delivered
SHP0048769,ORD0048769,USPS,Hlb78531853,2025-11-04,Delivered
SHP0048770,ORD0048770,USPS,SqY80160032,2025-04-10,In Transit
SHP0048771,ORD0048771,DHL,yOF08813860,2023-07-13,In Transit
SHP0048772,ORD0048772,DHL,mJp06640641,2024-10-17,In Transit
SHP0048773,ORD0048773,FedEx,QpH34429712,2025-06-09,Delivered
SHP0048774,ORD0048774,USPS,pFw36652110,2024-05-10,Pending
SHP0048775,ORD0048775,FedEx,VGB03887115,2025-07-28,Delivered
SHP0048776,ORD0048776,FedEx,nan02285879,2024-04-10,In Transit
SHP0048777,ORD0048777,UPS,Oox11611370,2026-01-05,In Transit
SHP0048778,ORD0048778,DHL,Nfy13235081,2024-06-01,Delivered
SHP0048779,ORD0048779,DHL,iDW64227465,2026-01-25,Delivered
SHP0048780,ORD0048780,FedEx,Bin93972394,2025-12-11,Delivered
SHP0048781,ORD0048781,FedEx,USj20258796,2026-02-02,Delivered
SHP0048782,ORD0048782,FedEx,rFa61046379,2025-10-30,Pending
SHP0048783,ORD0048783,UPS,swT97694789,2025-01-21,Delivered
SHP0048784,ORD0048784,UPS,KPP71363362,2024-12-27,Delivered
SHP0048785,ORD0048785,FedEx,xld09446919,2025-07-18,Delivered
SHP0048786,ORD0048786,UPS,mjy64921940,2024-10-10,Pending
SHP0048787,ORD0048787,DHL,xRJ31695099,2024-06-13,Delivered
SHP0048788,ORD0048788,UPS,HTJ61881186,2024-04-27,Pending
SHP0048789,ORD0048789,UPS,FEY06149171,2026-04-24,Delivered
SHP0048790,ORD0048790,FedEx,TBD22862084,2024-01-18,Pending
SHP0048791,ORD0048791,UPS,Fhh66519463,2024-12-28,In Transit
SHP0048792,ORD0048792,FedEx,Upw42341080,2026-04-01,Pending
SHP0048793,ORD0048793,DHL,CaG31281530,2024-01-30,Delivered
SHP0048794,ORD0048794,DHL,XfM29463221,2024-05-08,Delivered
SHP0048795,ORD0048795,USPS,PNE53074226,2025-12-18,In Transit
SHP0048796,ORD0048796,UPS,NMz89588882,2025-02-18,Delivered
SHP0048797,ORD0048797,FedEx,nYZ11403929,2026-01-15,In Transit
SHP0048798,ORD0048798,UPS,EVN39613837,2025-01-11,In Transit
SHP0048799,ORD0048799,USPS,uBC71697591,2024-12-02,Delivered
SHP0048800,ORD0048800,FedEx,MbS27936112,2025-09-25,Delivered
SHP0048801,ORD0048801,UPS,vIg84516536,2025-01-24,Delivered
SHP0048802,ORD0048802,FedEx,NJt62536050,2024-09-06,Delivered
SHP0048803,ORD0048803,DHL,nde14543027,2024-12-01,Delivered
SHP0048804,ORD0048804,DHL,TRC12172593,2023-08-07,Pending
SHP0048805,ORD0048805,USPS,opn34442777,2025-04-05,Delivered
SHP0048806,ORD0048806,UPS,qAH48606878,2025-10-02,Delivered
SHP0048807,ORD0048807,DHL,nix64712695,2025-09-01,In Transit
SHP0048808,ORD0048808,FedEx,aZD34609599,2025-09-09,Delivered
SHP0048809,ORD0048809,USPS,llP36250927,2024-04-14,Delivered
SHP0048810,ORD0048810,UPS,CyQ43895942,2023-07-08,In Transit
SHP0048811,ORD0048811,DHL,sGD54109243,2025-09-19,Delivered
SHP0048812,ORD0048812,UPS,LrV43385555,2024-03-05,Pending
SHP0048813,ORD0048813,DHL,YPI46018347,2025-06-16,Delivered
SHP0048814,ORD0048814,USPS,edR99991661,2025-04-26,Delivered
SHP0048815,ORD0048815,UPS,RFt00587063,2024-09-16,Delivered
SHP0048816,ORD0048816,USPS,Ijl84696451,2026-03-23,Pending
SHP0048817,ORD0048817,UPS,lKV31443240,2025-12-04,Delivered
SHP0048818,ORD0048818,DHL,QvP68005217,2023-06-22,Pending
SHP0048819,ORD0048819,USPS,bMY30316023,2023-08-12,Delivered
SHP0048820,ORD0048820,FedEx,LUG98021123,2025-07-06,In Transit
SHP0048821,ORD0048821,FedEx,mKo95680987,2024-01-24,Delivered
SHP0048822,ORD0048822,UPS,vNl10118521,2023-07-16,Delivered
SHP0048823,ORD0048823,UPS,MiM33397218,2026-06-04,Delivered
SHP0048824,ORD0048824,FedEx,fYe46274499,2025-07-17,In Transit
SHP0048825,ORD0048825,FedEx,HZN24330846,2025-10-26,In Transit
SHP0048826,ORD0048826,FedEx,ltc47392092,2025-04-06,Pending
SHP0048827,ORD0048827,FedEx,xGl69297285,2024-05-30,Delivered
SHP0048828,ORD0048828,USPS,jap64887513,2026-05-02,In Transit
SHP0048829,ORD0048829,USPS,NAi40481885,2024-08-19,Delivered
SHP0048830,ORD0048830,USPS,EtH09749535,2024-04-08,Pending
SHP0048831,ORD0048831,FedEx,cqy42742715,2025-04-18,In Transit
SHP0048832,ORD0048832,DHL,gmk63441768,2025-01-04,In Transit
SHP0048833,ORD0048833,USPS,gdF71753295,2025-02-01,In Transit
SHP0048834,ORD0048834,USPS,fQB48839320,2023-11-14,Delivered
SHP0048835,ORD0048835,USPS,RKq03135098,2024-03-24,Pending
SHP0048836,ORD0048836,USPS,rZu82251401,2023-10-25,Delivered
SHP0048837,ORD0048837,UPS,GFT21697370,2024-07-04,Delivered
SHP0048838,ORD0048838,UPS,kUF12516433,2023-09-21,Delivered
SHP0048839,ORD0048839,USPS,bDZ44052965,2024-08-12,Pending
SHP0048840,ORD0048840,DHL,jxQ61355240,2026-03-04,Delivered
SHP0048841,ORD0048841,UPS,lfK10639246,2025-04-26,Delivered
SHP0048842,ORD0048842,UPS,Jpu88599223,2023-11-03,Pending
SHP0048843,ORD0048843,DHL,PWA29999046,2025-04-26,Delivered
SHP0048844,ORD0048844,UPS,QFe32472893,2024-10-30,Pending
SHP0048845,ORD0048845,USPS,kVB69951715,2025-04-15,Pending
SHP0048846,ORD0048846,UPS,ySs64824710,2026-04-23,In Transit
SHP0048847,ORD0048847,UPS,JcP03652793,2024-09-07,Delivered
SHP0048848,ORD0048848,UPS,Ivs53834618,2024-05-25,Pending
SHP0048849,ORD0048849,UPS,IvT07478053,2024-03-08,Pending
SHP0048850,ORD0048850,UPS,tCZ36904219,2024-06-22,Delivered
SHP0048851,ORD0048851,FedEx,vyv12453692,2025-09-01,Pending
SHP0048852,ORD0048852,USPS,mvp00628657,2026-02-22,In Transit
SHP0048853,ORD0048853,FedEx,DNN07380746,2024-03-25,Pending
SHP0048854,ORD0048854,USPS,KyX14152799,2024-02-12,Pending
SHP0048855,ORD0048855,USPS,SPt14674697,2023-10-02,In Transit
SHP0048856,ORD0048856,UPS,ucT93611402,2023-08-08,In Transit
SHP0048857,ORD0048857,USPS,Yck58619961,2023-06-20,Delivered
SHP0048858,ORD0048858,USPS,yRk71930677,2023-08-26,In Transit
SHP0048859,ORD0048859,FedEx,NjJ71954872,2026-02-02,Delivered
SHP0048860,ORD0048860,DHL,mWF58779358,2025-08-03,Delivered
SHP0048861,ORD0048861,UPS,AKs35836136,2024-06-02,Pending
SHP0048862,ORD0048862,UPS,RLv55468732,2026-06-12,Delivered
SHP0048863,ORD0048863,USPS,yUz07024980,2025-01-08,Delivered
SHP0048864,ORD0048864,DHL,AMq43251986,2026-03-16,Delivered
SHP0048865,ORD0048865,DHL,IYr32252849,2024-07-09,Delivered
SHP0048866,ORD0048866,UPS,YqF68777046,2023-11-22,Delivered
SHP0048867,ORD0048867,DHL,cID07398851,2024-09-25,In Transit
SHP0048868,ORD0048868,FedEx,VqC52979120,2025-09-26,Delivered
SHP0048869,ORD0048869,DHL,fGn83328367,2023-11-04,In Transit
SHP0048870,ORD0048870,FedEx,yZB53348341,2026-06-01,Delivered
SHP0048871,ORD0048871,USPS,UUJ03176801,2025-05-10,In Transit
SHP0048872,ORD0048872,USPS,pBj29522495,2025-05-15,In Transit
SHP0048873,ORD0048873,USPS,IaZ96074068,2024-11-23,In Transit
SHP0048874,ORD0048874,UPS,GJw17622510,2023-07-18,Pending
SHP0048875,ORD0048875,DHL,zgW65743843,2023-07-12,In Transit
SHP0048876,ORD0048876,USPS,JFY59795980,2025-09-13,Pending
SHP0048877,ORD0048877,FedEx,UqE04496190,2024-11-20,Delivered
SHP0048878,ORD0048878,UPS,Etq29964148,2026-02-26,In Transit
SHP0048879,ORD0048879,UPS,FLJ81555595,2024-10-06,Delivered
SHP0048880,ORD0048880,DHL,vhX47393194,2026-02-01,Pending
SHP0048881,ORD0048881,UPS,uyC84498220,2024-12-03,Delivered
SHP0048882,ORD0048882,UPS,Wca87636328,2025-11-09,Delivered
SHP0048883,ORD0048883,FedEx,IaS58126005,2024-09-06,Delivered
SHP0048884,ORD0048884,UPS,sRn64103147,2023-09-02,Delivered
SHP0048885,ORD0048885,DHL,TTh63087375,2023-09-05,Pending
SHP0048886,ORD0048886,FedEx,ZFX86082599,2026-06-04,Delivered
SHP0048887,ORD0048887,DHL,chw55807585,2024-09-14,Delivered
SHP0048888,ORD0048888,USPS,LPH83033700,2024-01-11,Delivered
SHP0048889,ORD0048889,UPS,uTq55103712,2026-04-22,Delivered
SHP0048890,ORD0048890,FedEx,lBV54440316,2025-01-22,Delivered
SHP0048891,ORD0048891,UPS,uLb80886554,2024-03-10,In Transit
SHP0048892,ORD0048892,FedEx,IRu53881221,2026-02-11,In Transit
SHP0048893,ORD0048893,FedEx,Wfv33425768,2024-01-31,Pending
SHP0048894,ORD0048894,FedEx,aUL68612469,2024-05-30,In Transit
SHP0048895,ORD0048895,UPS,Zxw79940266,2025-06-14,Delivered
SHP0048896,ORD0048896,USPS,JPm25753865,2025-05-01,Pending
SHP0048897,ORD0048897,UPS,Gtn55901227,2024-01-02,In Transit
SHP0048898,ORD0048898,DHL,jOw90839827,2026-05-16,Delivered
SHP0048899,ORD0048899,UPS,RzN54605534,2024-03-27,In Transit
SHP0048900,ORD0048900,DHL,GBV21019021,2024-04-09,Pending
SHP0048901,ORD0048901,DHL,iQI58188721,2024-06-06,Delivered
SHP0048902,ORD0048902,DHL,CPw57581425,2025-03-13,Pending
SHP0048903,ORD0048903,USPS,FGA34854907,2026-01-08,Pending
SHP0048904,ORD0048904,UPS,hxI61347573,2024-05-07,In Transit
SHP0048905,ORD0048905,USPS,Nxk12828763,2026-02-28,Delivered
SHP0048906,ORD0048906,UPS,vRX90225833,2025-05-19,Pending
SHP0048907,ORD0048907,USPS,vdw89304662,2024-01-09,In Transit
SHP0048908,ORD0048908,USPS,lTW71079481,2025-02-19,In Transit
SHP0048909,ORD0048909,DHL,mwp58265653,2024-12-03,In Transit
SHP0048910,ORD0048910,UPS,iSS40894063,2026-02-18,Pending
SHP0048911,ORD0048911,USPS,JMa74815286,2025-12-08,Delivered
SHP0048912,ORD0048912,FedEx,bkB50633543,2025-02-24,In Transit
SHP0048913,ORD0048913,DHL,ebz54838955,2024-06-08,In Transit
SHP0048914,ORD0048914,DHL,Xxn93589464,2025-08-26,In Transit
SHP0048915,ORD0048915,FedEx,dRK28447295,2026-03-03,In Transit
SHP0048916,ORD0048916,UPS,hJb58655516,2025-08-13,Delivered
SHP0048917,ORD0048917,UPS,RCW53150983,2025-11-02,Delivered
SHP0048918,ORD0048918,USPS,nVm60423693,2024-02-27,Delivered
SHP0048919,ORD0048919,FedEx,IHG32062358,2024-02-10,Delivered
SHP0048920,ORD0048920,USPS,OOg69822911,2023-09-02,Delivered
SHP0048921,ORD0048921,UPS,Mqb12703642,2023-07-19,In Transit
SHP0048922,ORD0048922,FedEx,auA38673250,2023-11-03,Delivered
SHP0048923,ORD0048923,DHL,Jlw73633547,2023-12-16,Pending
SHP0048924,ORD0048924,DHL,dyk19743786,2023-07-22,Delivered
SHP0048925,ORD0048925,FedEx,sgK31186410,2025-01-19,Delivered
SHP0048926,ORD0048926,FedEx,AiM25717423,2025-05-21,Delivered
