request_id,account_id,contact_id,product_id,order_id,issue_type,status,service_request_date
SR0013478,ACC001768,CON001768,PROD001943,ORD0014484,Refund,Open,2024-06-04
SR0013479,ACC009802,CON009802,PROD001649,ORD0013541,Refund,Closed,2025-12-12
SR0013480,ACC000941,CON000941,PROD000022,ORD0031126,Return,Open,2023-07-16
SR0013481,ACC005477,CON005477,PROD000337,ORD0044724,Technical Issue,Open,2023-12-07
SR0013482,ACC004253,CON004253,PROD001341,ORD0045161,Warranty,In Progress,2023-10-14
SR0013483,ACC001486,CON001486,PROD001712,ORD0049274,Refund,In Progress,2023-10-22
SR0013484,ACC002803,CON002803,PROD001380,ORD0047518,Technical Issue,Closed,2024-03-28
SR0013485,ACC008616,CON008616,PROD001199,ORD0006812,Refund,Closed,2025-02-07
SR0013486,ACC007315,CON007315,PROD001587,ORD0034232,Return,Open,2026-02-15
SR0013487,ACC008031,CON008031,PROD000981,ORD0026170,Technical Issue,In Progress,2025-03-30
SR0013488,ACC002834,CON002834,PROD001853,ORD0004532,Refund,Open,2024-09-18
SR0013489,ACC007004,CON007004,PROD001439,ORD0045089,Return,In Progress,2024-04-24
SR0013490,ACC009604,CON009604,PROD001910,ORD0035728,Warranty,Closed,2025-03-08
SR0013491,ACC001756,CON001756,PROD000202,ORD0027573,Technical Issue,In Progress,2023-11-22
SR0013492,ACC002468,CON002468,PROD001948,ORD0032394,Technical Issue,Open,2024-09-06
SR0013493,ACC008978,CON008978,PROD000165,ORD0003691,Refund,Closed,2024-11-18
SR0013494,ACC002288,CON002288,PROD001664,ORD0048761,Return,In Progress,2024-10-24
SR0013495,ACC003879,CON003879,PROD000386,ORD0004958,Refund,In Progress,2024-10-11
SR0013496,ACC001161,CON001161,PROD001857,ORD0005100,Technical Issue,Open,2023-07-23
SR0013497,ACC009808,CON009808,PROD000872,ORD0011584,Refund,Closed,2023-12-19
SR0013498,ACC002099,CON002099,PROD001460,ORD0011733,Warranty,Open,2026-06-21
SR0013499,ACC005286,CON005286,PROD001547,ORD0024500,Refund,In Progress,2024-10-25
SR0013500,ACC005103,CON005103,PROD001090,ORD0041129,Warranty,Open,2026-04-25
SR0013501,ACC006551,CON006551,PROD001859,ORD0016000,Return,Closed,2025-12-09
SR0013502,ACC001163,CON001163,PROD000594,ORD0003509,Refund,In Progress,2023-08-23
SR0013503,ACC008959,CON008959,PROD001672,ORD0004498,Return,In Progress,2025-10-12
SR0013504,ACC009354,CON009354,PROD001335,ORD0005553,Refund,In Progress,2024-06-24
SR0013505,ACC003721,CON003721,PROD000591,ORD0047749,Refund,In Progress,2024-12-24
SR0013506,ACC003839,CON003839,PROD001121,ORD0021612,Technical Issue,Closed,2026-03-01
SR0013507,ACC002248,CON002248,PROD001521,ORD0014110,Warranty,Closed,2024-05-23
SR0013508,ACC006300,CON006300,PROD001016,ORD0025953,Warranty,Open,2023-06-17
SR0013509,ACC000930,CON000930,PROD001925,ORD0038526,Technical Issue,In Progress,2024-11-18
SR0013510,ACC002792,CON002792,PROD001143,ORD0035072,Warranty,Open,2024-05-15
SR0013511,ACC002113,CON002113,PROD001764,ORD0013635,Refund,Open,2025-10-06
SR0013512,ACC008718,CON008718,PROD000645,ORD0016189,Warranty,Open,2025-09-03
SR0013513,ACC004793,CON004793,PROD000369,ORD0019961,Return,Closed,2026-05-18
SR0013514,ACC001714,CON001714,PROD001224,ORD0003923,Warranty,Open,2024-12-04
SR0013515,ACC003247,CON003247,PROD000844,ORD0023905,Warranty,Closed,2025-06-08
SR0013516,ACC005928,CON005928,PROD000707,ORD0012910,Refund,Open,2025-10-14
SR0013517,ACC001592,CON001592,PROD001815,ORD0006778,Technical Issue,Open,2025-03-24
SR0013518,ACC006509,CON006509,PROD000244,ORD0045268,Technical Issue,Closed,2025-11-15
SR0013519,ACC007584,CON007584,PROD000585,ORD0023214,Refund,Closed,2025-08-20
SR0013520,ACC001200,CON001200,PROD001555,ORD0015152,Refund,Open,2025-12-25
SR0013521,ACC007749,CON007749,PROD001012,ORD0016562,Refund,In Progress,2025-10-25
SR0013522,ACC005445,CON005445,PROD000995,ORD0013111,Refund,Open,2024-05-02
SR0013523,ACC002545,CON002545,PROD001768,ORD0013785,Warranty,In Progress,2025-02-13
SR0013524,ACC006136,CON006136,PROD000958,ORD0006331,Warranty,Closed,2025-07-31
SR0013525,ACC009947,CON009947,PROD000403,ORD0045584,Refund,In Progress,2023-11-03
SR0013526,ACC001111,CON001111,PROD001589,ORD0033542,Refund,Open,2025-08-07
SR0013527,ACC004680,CON004680,PROD000852,ORD0039612,Refund,In Progress,2023-07-21
SR0013528,ACC009205,CON009205,PROD000451,ORD0002322,Return,Closed,2025-10-12
SR0013529,ACC005341,CON005341,PROD000878,ORD0024517,Warranty,In Progress,2025-02-08
SR0013530,ACC004555,CON004555,PROD001813,ORD0048628,Warranty,Open,2023-09-25
SR0013531,ACC002341,CON002341,PROD000377,ORD0038879,Technical Issue,Open,2024-06-15
SR0013532,ACC005369,CON005369,PROD001910,ORD0033520,Technical Issue,Open,2025-05-03
SR0013533,ACC005598,CON005598,PROD002000,ORD0020187,Refund,Open,2024-10-07
SR0013534,ACC004540,CON004540,PROD001864,ORD0004090,Technical Issue,Closed,2025-03-11
SR0013535,ACC003160,CON003160,PROD001898,ORD0026930,Warranty,Closed,2023-08-16
SR0013536,ACC001554,CON001554,PROD000498,ORD0008873,Technical Issue,Open,2024-03-05
SR0013537,ACC008677,CON008677,PROD000874,ORD0019889,Warranty,Open,2025-03-07
SR0013538,ACC001807,CON001807,PROD001881,ORD0019432,Return,In Progress,2024-08-15
SR0013539,ACC004311,CON004311,PROD001163,ORD0006022,Technical Issue,In Progress,2025-01-31
SR0013540,ACC002182,CON002182,PROD001621,ORD0036328,Return,Open,2025-04-03
SR0013541,ACC006242,CON006242,PROD001431,ORD0037673,Warranty,Open,2026-01-11
SR0013542,ACC004455,CON004455,PROD000699,ORD0010369,Return,Closed,2024-02-21
SR0013543,ACC003820,CON003820,PROD000668,ORD0033493,Refund,Open,2024-07-14
SR0013544,ACC004743,CON004743,PROD000369,ORD0032727,Return,Closed,2026-06-16
SR0013545,ACC006779,CON006779,PROD001091,ORD0013351,Technical Issue,Closed,2026-06-03
SR0013546,ACC008711,CON008711,PROD001865,ORD0039822,Technical Issue,In Progress,2026-04-13
SR0013547,ACC003851,CON003851,PROD001566,ORD0008321,Return,In Progress,2023-11-23
SR0013548,ACC005693,CON005693,PROD000890,ORD0006067,Technical Issue,Open,2025-01-23
SR0013549,ACC005708,CON005708,PROD001634,ORD0009551,Return,In Progress,2025-07-02
SR0013550,ACC003498,CON003498,PROD001948,ORD0020417,Warranty,Closed,2026-05-04
SR0013551,ACC009213,CON009213,PROD001761,ORD0007606,Refund,In Progress,2024-03-08
SR0013552,ACC001756,CON001756,PROD000383,ORD0007255,Technical Issue,Open,2025-04-06
SR0013553,ACC008202,CON008202,PROD000920,ORD0039786,Warranty,Closed,2024-10-10
SR0013554,ACC007791,CON007791,PROD001888,ORD0011107,Return,In Progress,2026-06-10
SR0013555,ACC003912,CON003912,PROD001944,ORD0007612,Technical Issue,Closed,2024-08-08
SR0013556,ACC003194,CON003194,PROD001065,ORD0027388,Refund,Closed,2026-05-07
SR0013557,ACC008652,CON008652,PROD000372,ORD0001246,Refund,Closed,2024-06-01
SR0013558,ACC006188,CON006188,PROD000606,ORD0003728,Return,Open,2026-06-08
SR0013559,ACC001148,CON001148,PROD001205,ORD0039448,Return,Closed,2024-12-10
SR0013560,ACC004920,CON004920,PROD000182,ORD0049915,Refund,In Progress,2024-03-30
SR0013561,ACC006216,CON006216,PROD001431,ORD0047179,Return,Closed,2025-05-23
SR0013562,ACC007393,CON007393,PROD000880,ORD0004397,Technical Issue,In Progress,2024-02-17
SR0013563,ACC008983,CON008983,PROD000385,ORD0001770,Return,In Progress,2026-02-20
SR0013564,ACC007859,CON007859,PROD000856,ORD0019933,Return,Open,2024-11-21
SR0013565,ACC004767,CON004767,PROD000440,ORD0017586,Warranty,In Progress,2026-01-24
SR0013566,ACC007659,CON007659,PROD000929,ORD0046831,Warranty,In Progress,2024-06-21
SR0013567,ACC000708,CON000708,PROD001664,ORD0004336,Technical Issue,Open,2023-10-07
SR0013568,ACC004985,CON004985,PROD000355,ORD0024753,Technical Issue,In Progress,2023-09-19
SR0013569,ACC000963,CON000963,PROD001737,ORD0003099,Return,Closed,2024-03-30
SR0013570,ACC009696,CON009696,PROD000167,ORD0041539,Return,In Progress,2023-10-03
SR0013571,ACC008850,CON008850,PROD001248,ORD0032185,Refund,Open,2024-01-07
SR0013572,ACC003987,CON003987,PROD001065,ORD0039831,Refund,Open,2025-05-31
SR0013573,ACC008045,CON008045,PROD000569,ORD0015608,Refund,Closed,2024-10-17
SR0013574,ACC001293,CON001293,PROD001513,ORD0007207,Technical Issue,In Progress,2023-10-28
SR0013575,ACC006722,CON006722,PROD000324,ORD0020723,Refund,In Progress,2024-01-18
SR0013576,ACC008024,CON008024,PROD001122,ORD0000432,Refund,Closed,2024-05-25
SR0013577,ACC005604,CON005604,PROD001052,ORD0042383,Return,Open,2025-10-07
SR0013578,ACC007647,CON007647,PROD001247,ORD0044271,Return,Open,2024-02-07
SR0013579,ACC001528,CON001528,PROD000496,ORD0013639,Warranty,Closed,2023-12-03
SR0013580,ACC003226,CON003226,PROD000127,ORD0045908,Technical Issue,In Progress,2025-08-10
SR0013581,ACC001049,CON001049,PROD001871,ORD0033698,Refund,Closed,2025-08-06
SR0013582,ACC009003,CON009003,PROD001195,ORD0039061,Warranty,Open,2026-01-22
SR0013583,ACC002219,CON002219,PROD000006,ORD0032705,Technical Issue,In Progress,2025-01-13
SR0013584,ACC005472,CON005472,PROD001253,ORD0035722,Return,Open,2024-11-24
SR0013585,ACC005412,CON005412,PROD001026,ORD0030559,Warranty,Open,2025-03-30
SR0013586,ACC001741,CON001741,PROD000189,ORD0026352,Refund,Closed,2024-11-15
SR0013587,ACC008540,CON008540,PROD000055,ORD0018564,Warranty,Open,2024-10-21
SR0013588,ACC006026,CON006026,PROD001289,ORD0036942,Warranty,In Progress,2024-06-05
SR0013589,ACC005831,CON005831,PROD001195,ORD0040070,Refund,In Progress,2026-03-11
SR0013590,ACC001143,CON001143,PROD000563,ORD0010490,Technical Issue,Closed,2025-03-13
SR0013591,ACC006660,CON006660,PROD001557,ORD0018186,Return,In Progress,2025-05-02
SR0013592,ACC003246,CON003246,PROD000962,ORD0019083,Refund,Open,2026-01-19
SR0013593,ACC003254,CON003254,PROD000515,ORD0004747,Refund,Open,2023-08-04
SR0013594,ACC005752,CON005752,PROD001438,ORD0003313,Return,Closed,2026-04-23
SR0013595,ACC008460,CON008460,PROD000692,ORD0009274,Return,Closed,2024-12-19
SR0013596,ACC009471,CON009471,PROD001507,ORD0049951,Technical Issue,Closed,2024-04-01
SR0013597,ACC003421,CON003421,PROD001408,ORD0004848,Refund,Open,2023-10-29
SR0013598,ACC006934,CON006934,PROD001739,ORD0038799,Return,In Progress,2023-12-01
SR0013599,ACC005176,CON005176,PROD001493,ORD0016703,Return,Open,2023-12-23
SR0013600,ACC008451,CON008451,PROD000118,ORD0012980,Return,In Progress,2025-08-04
SR0013601,ACC003799,CON003799,PROD000589,ORD0022466,Technical Issue,Open,2025-02-19
SR0013602,ACC002078,CON002078,PROD001733,ORD0041161,Return,Closed,2024-05-13
SR0013603,ACC004332,CON004332,PROD001887,ORD0001406,Warranty,Open,2023-08-31
SR0013604,ACC001443,CON001443,PROD000843,ORD0019908,Technical Issue,Open,2025-06-06
SR0013605,ACC005855,CON005855,PROD001893,ORD0010849,Technical Issue,Closed,2024-02-10
SR0013606,ACC009427,CON009427,PROD000503,ORD0014203,Return,In Progress,2025-06-12
SR0013607,ACC009608,CON009608,PROD001183,ORD0043711,Return,Closed,2023-12-30
SR0013608,ACC004156,CON004156,PROD001643,ORD0040345,Refund,Open,2026-01-31
SR0013609,ACC005132,CON005132,PROD000671,ORD0019568,Warranty,Open,2025-08-24
SR0013610,ACC001005,CON001005,PROD001605,ORD0018936,Return,Closed,2023-08-30
SR0013611,ACC006149,CON006149,PROD001348,ORD0017298,Technical Issue,Closed,2024-07-26
SR0013612,ACC003124,CON003124,PROD001050,ORD0022401,Refund,Closed,2024-04-01
SR0013613,ACC002177,CON002177,PROD001808,ORD0041256,Return,Closed,2023-11-07
SR0013614,ACC007979,CON007979,PROD000710,ORD0044798,Warranty,In Progress,2025-02-22
SR0013615,ACC005699,CON005699,PROD000516,ORD0033740,Return,Open,2023-12-09
SR0013616,ACC008026,CON008026,PROD000138,ORD0012474,Warranty,In Progress,2024-11-20
SR0013617,ACC006390,CON006390,PROD001632,ORD0041787,Warranty,Closed,2026-01-21
SR0013618,ACC000034,CON000034,PROD000470,ORD0014987,Return,In Progress,2026-06-12
SR0013619,ACC002107,CON002107,PROD000376,ORD0025095,Return,Open,2025-09-13
SR0013620,ACC003111,CON003111,PROD000050,ORD0020687,Technical Issue,Open,2024-05-27
SR0013621,ACC009168,CON009168,PROD001119,ORD0002476,Warranty,In Progress,2024-11-29
SR0013622,ACC009604,CON009604,PROD000376,ORD0031914,Refund,Open,2025-04-28
SR0013623,ACC002917,CON002917,PROD000955,ORD0016007,Refund,Open,2026-03-05
SR0013624,ACC001975,CON001975,PROD001870,ORD0028531,Technical Issue,In Progress,2025-03-29
SR0013625,ACC003548,CON003548,PROD000279,ORD0034323,Refund,In Progress,2024-12-23
SR0013626,ACC001488,CON001488,PROD001171,ORD0012767,Technical Issue,Closed,2023-12-07
SR0013627,ACC003700,CON003700,PROD001463,ORD0001212,Return,Closed,2024-06-19
SR0013628,ACC007957,CON007957,PROD001524,ORD0014794,Technical Issue,Closed,2025-02-24
SR0013629,ACC008080,CON008080,PROD001546,ORD0008212,Warranty,Closed,2024-02-03
SR0013630,ACC007382,CON007382,PROD000967,ORD0022827,Technical Issue,Open,2025-10-03
SR0013631,ACC007459,CON007459,PROD000275,ORD0046032,Refund,Open,2026-02-18
SR0013632,ACC003302,CON003302,PROD001728,ORD0046761,Refund,Closed,2024-01-22
SR0013633,ACC000610,CON000610,PROD000252,ORD0038073,Refund,In Progress,2025-04-24
SR0013634,ACC000426,CON000426,PROD001777,ORD0020162,Technical Issue,Open,2025-10-22
SR0013635,ACC005265,CON005265,PROD001532,ORD0031336,Return,Closed,2024-12-10
SR0013636,ACC007012,CON007012,PROD000324,ORD0015408,Return,In Progress,2024-08-08
SR0013637,ACC007140,CON007140,PROD000070,ORD0029675,Return,Closed,2023-10-10
SR0013638,ACC001280,CON001280,PROD000332,ORD0033161,Refund,Open,2025-09-13
SR0013639,ACC008642,CON008642,PROD001117,ORD0003601,Technical Issue,Open,2023-10-27
SR0013640,ACC005269,CON005269,PROD000941,ORD0009008,Return,Open,2024-07-10
SR0013641,ACC006156,CON006156,PROD000250,ORD0001074,Refund,Closed,2023-09-10
SR0013642,ACC005446,CON005446,PROD001607,ORD0017971,Warranty,Closed,2023-10-20
SR0013643,ACC004825,CON004825,PROD000756,ORD0047485,Refund,Open,2025-01-27
SR0013644,ACC003233,CON003233,PROD001665,ORD0023995,Technical Issue,In Progress,2025-09-07
SR0013645,ACC005705,CON005705,PROD000595,ORD0042017,Warranty,Open,2025-03-25
SR0013646,ACC003211,CON003211,PROD001632,ORD0015169,Refund,Open,2026-02-09
SR0013647,ACC009115,CON009115,PROD000611,ORD0011267,Warranty,Closed,2025-06-20
SR0013648,ACC008801,CON008801,PROD000331,ORD0027992,Refund,Open,2023-11-05
SR0013649,ACC006776,CON006776,PROD000634,ORD0025608,Return,Open,2025-08-02
SR0013650,ACC000760,CON000760,PROD000156,ORD0020878,Return,In Progress,2025-08-03
SR0013651,ACC000693,CON000693,PROD000107,ORD0000602,Return,Closed,2024-06-13
SR0013652,ACC006047,CON006047,PROD000496,ORD0009516,Refund,Open,2024-12-08
SR0013653,ACC001339,CON001339,PROD001586,ORD0036281,Refund,Closed,2024-06-06
SR0013654,ACC000531,CON000531,PROD000851,ORD0004767,Technical Issue,In Progress,2025-05-15
SR0013655,ACC009987,CON009987,PROD000047,ORD0010499,Return,Closed,2025-09-06
SR0013656,ACC003385,CON003385,PROD000425,ORD0024352,Refund,Open,2026-04-18
SR0013657,ACC005520,CON005520,PROD000229,ORD0048939,Warranty,Closed,2025-08-31
SR0013658,ACC001268,CON001268,PROD001774,ORD0048771,Return,In Progress,2023-07-31
SR0013659,ACC007884,CON007884,PROD000748,ORD0041853,Warranty,Open,2024-03-11
SR0013660,ACC005063,CON005063,PROD001591,ORD0014513,Return,In Progress,2024-04-13
SR0013661,ACC001700,CON001700,PROD001216,ORD0015116,Warranty,In Progress,2026-03-22
SR0013662,ACC009719,CON009719,PROD001123,ORD0016484,Refund,Open,2024-12-25
SR0013663,ACC009486,CON009486,PROD001545,ORD0009726,Technical Issue,Closed,2026-06-03
SR0013664,ACC002912,CON002912,PROD000933,ORD0040040,Warranty,Closed,2026-06-20
SR0013665,ACC006389,CON006389,PROD001795,ORD0021465,Warranty,Open,2025-10-27
SR0013666,ACC007550,CON007550,PROD001981,ORD0000201,Return,Closed,2026-01-27
SR0013667,ACC002536,CON002536,PROD001346,ORD0032953,Warranty,Closed,2025-05-05
SR0013668,ACC007106,CON007106,PROD001211,ORD0039111,Refund,In Progress,2024-12-28
SR0013669,ACC003648,CON003648,PROD000442,ORD0006465,Warranty,In Progress,2024-03-30
SR0013670,ACC002713,CON002713,PROD001146,ORD0026306,Refund,Closed,2023-11-08
SR0013671,ACC007143,CON007143,PROD001909,ORD0038489,Refund,Open,2024-03-05
SR0013672,ACC006946,CON006946,PROD001534,ORD0021909,Return,In Progress,2023-12-09
SR0013673,ACC007110,CON007110,PROD000021,ORD0020825,Refund,Closed,2024-02-11
SR0013674,ACC008955,CON008955,PROD001048,ORD0020461,Return,In Progress,2025-09-15
SR0013675,ACC009076,CON009076,PROD000066,ORD0045100,Refund,In Progress,2024-08-06
SR0013676,ACC007540,CON007540,PROD000730,ORD0049818,Technical Issue,Closed,2025-02-04
SR0013677,ACC009897,CON009897,PROD001380,ORD0045169,Return,In Progress,2024-12-13
SR0013678,ACC004591,CON004591,PROD001209,ORD0004651,Return,Open,2025-05-17
SR0013679,ACC000422,CON000422,PROD000348,ORD0048292,Warranty,Closed,2024-05-25
SR0013680,ACC000586,CON000586,PROD000406,ORD0022588,Technical Issue,Open,2023-08-04
SR0013681,ACC009014,CON009014,PROD000199,ORD0045081,Refund,Open,2023-08-29
SR0013682,ACC000002,CON000002,PROD001255,ORD0022645,Refund,In Progress,2024-04-11
SR0013683,ACC003489,CON003489,PROD000555,ORD0025249,Technical Issue,Open,2026-05-29
SR0013684,ACC006170,CON006170,PROD000792,ORD0006883,Technical Issue,In Progress,2023-12-09
SR0013685,ACC002579,CON002579,PROD000958,ORD0005047,Warranty,In Progress,2025-01-24
SR0013686,ACC006466,CON006466,PROD000922,ORD0042382,Warranty,Open,2025-02-08
SR0013687,ACC001571,CON001571,PROD000980,ORD0026893,Refund,In Progress,2023-11-13
SR0013688,ACC002965,CON002965,PROD000721,ORD0045365,Technical Issue,In Progress,2025-02-15
SR0013689,ACC006813,CON006813,PROD001982,ORD0020398,Return,In Progress,2025-02-14
SR0013690,ACC005090,CON005090,PROD000214,ORD0039347,Technical Issue,In Progress,2025-12-17
SR0013691,ACC008607,CON008607,PROD001884,ORD0039440,Return,Closed,2025-09-01
SR0013692,ACC000425,CON000425,PROD000472,ORD0017433,Return,Closed,2025-01-29
SR0013693,ACC006023,CON006023,PROD001658,ORD0024516,Return,Open,2025-02-11
SR0013694,ACC001209,CON001209,PROD000002,ORD0009207,Return,In Progress,2025-06-25
SR0013695,ACC002838,CON002838,PROD000770,ORD0029005,Technical Issue,Closed,2025-08-14
SR0013696,ACC001193,CON001193,PROD000500,ORD0024548,Warranty,Closed,2024-01-25
SR0013697,ACC004333,CON004333,PROD001501,ORD0022731,Warranty,In Progress,2026-02-14
SR0013698,ACC004841,CON004841,PROD001403,ORD0007204,Return,Closed,2024-09-18
SR0013699,ACC005596,CON005596,PROD000151,ORD0018377,Warranty,Closed,2024-06-20
SR0013700,ACC005118,CON005118,PROD001859,ORD0026469,Warranty,Closed,2025-06-23
SR0013701,ACC004655,CON004655,PROD000227,ORD0008086,Refund,In Progress,2024-03-09
SR0013702,ACC005981,CON005981,PROD000275,ORD0004700,Refund,Closed,2026-01-08
SR0013703,ACC009529,CON009529,PROD000800,ORD0028230,Technical Issue,Open,2026-02-04
SR0013704,ACC001874,CON001874,PROD001704,ORD0021482,Warranty,Open,2023-09-28
SR0013705,ACC008654,CON008654,PROD000157,ORD0020489,Return,Open,2024-11-14
SR0013706,ACC008663,CON008663,PROD000477,ORD0031744,Refund,In Progress,2024-12-24
SR0013707,ACC000912,CON000912,PROD000989,ORD0012571,Technical Issue,Closed,2025-12-06
SR0013708,ACC003762,CON003762,PROD001324,ORD0021248,Return,Open,2024-05-22
SR0013709,ACC002187,CON002187,PROD001106,ORD0046387,Refund,Closed,2024-12-11
SR0013710,ACC000379,CON000379,PROD001981,ORD0029530,Technical Issue,Open,2026-06-09
SR0013711,ACC001052,CON001052,PROD000669,ORD0027882,Technical Issue,In Progress,2024-03-16
SR0013712,ACC008367,CON008367,PROD000711,ORD0048248,Refund,In Progress,2026-01-28
SR0013713,ACC005411,CON005411,PROD001419,ORD0045706,Technical Issue,Open,2024-10-01
SR0013714,ACC009456,CON009456,PROD000914,ORD0039703,Warranty,Open,2025-12-16
SR0013715,ACC009154,CON009154,PROD001584,ORD0026880,Warranty,Closed,2024-07-20
SR0013716,ACC005284,CON005284,PROD000516,ORD0030712,Warranty,Closed,2025-03-08
SR0013717,ACC000595,CON000595,PROD001208,ORD0041990,Warranty,In Progress,2024-08-09
SR0013718,ACC004771,CON004771,PROD001788,ORD0032234,Technical Issue,In Progress,2024-03-07
SR0013719,ACC001294,CON001294,PROD001091,ORD0002056,Technical Issue,Closed,2025-06-02
SR0013720,ACC007158,CON007158,PROD001332,ORD0019716,Return,Open,2025-09-14
SR0013721,ACC008488,CON008488,PROD000639,ORD0027511,Return,In Progress,2026-01-09
SR0013722,ACC002676,CON002676,PROD000199,ORD0002901,Technical Issue,In Progress,2025-10-19
SR0013723,ACC000008,CON000008,PROD000188,ORD0042937,Refund,Closed,2025-11-21
SR0013724,ACC001181,CON001181,PROD000645,ORD0032868,Warranty,Open,2025-01-11
SR0013725,ACC001506,CON001506,PROD000196,ORD0007122,Refund,Closed,2024-04-24
SR0013726,ACC006475,CON006475,PROD001809,ORD0040546,Return,In Progress,2026-03-27
SR0013727,ACC003037,CON003037,PROD000592,ORD0031711,Return,Open,2025-03-20
SR0013728,ACC008872,CON008872,PROD001332,ORD0000492,Technical Issue,Closed,2024-12-20
SR0013729,ACC004600,CON004600,PROD001825,ORD0012638,Refund,In Progress,2025-10-26
SR0013730,ACC004436,CON004436,PROD001078,ORD0019014,Return,Open,2025-02-23
SR0013731,ACC000070,CON000070,PROD001418,ORD0019899,Warranty,In Progress,2023-08-04
SR0013732,ACC008488,CON008488,PROD000654,ORD0046311,Technical Issue,Open,2026-03-24
